Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
44811,Bellevue,OH,41.257163,-82.84296,-5,1,"41.257163, -82.84296"
45881,Rawson,OH,40.954985,-83.78216,-5,1,"40.954985, -83.78216"
43766,New Straitsville,OH,39.588854,-82.25279,-5,1,"39.588854, -82.25279"
44141,Brecksville,OH,41.307688,-81.61835,-5,1,"41.307688, -81.61835"
44487,Warren,OH,41.317424,-80.761269,-5,1,"41.317424, -80.761269"
44682,Tuscarawas,OH,40.397916,-81.40527,-5,1,"40.397916, -81.40527"
45863,Middle Point,OH,40.892251,-84.45548,-5,1,"40.892251, -84.45548"
44824,Castalia,OH,41.393507,-82.80569,-5,1,"41.393507, -82.80569"
43135,Laurelville,OH,39.473379,-82.71076,-5,1,"39.473379, -82.71076"
43452,Port Clinton,OH,41.512855,-82.92948,-5,1,"41.512855, -82.92948"
45361,Potsdam,OH,39.963492,-84.414484,-5,1,"39.963492, -84.414484"
45073,Monroe,OH,39.440956,-84.575746,-5,1,"39.440956, -84.575746"
43355,Ridgeville,OH,41.438281,-84.254241,-5,1,"41.438281, -84.254241"
43972,Bannock,OH,40.099277,-80.97601,-5,1,"40.099277, -80.97601"
45662,Portsmouth,OH,38.762824,-82.94294,-5,1,"38.762824, -82.94294"
45404,Dayton,OH,39.783258,-84.16342,-5,1,"39.783258, -84.16342"
45720,Chester,OH,39.085629,-81.921443,-5,1,"39.085629, -81.921443"
44662,Navarre,OH,40.722891,-81.54071,-5,1,"40.722891, -81.54071"
44085,Rome,OH,41.6128,-80.83579,-5,1,"41.6128, -80.83579"
44626,East Sparta,OH,40.695377,-81.38102,-5,1,"40.695377, -81.38102"
45890,Vanlue,OH,40.973064,-83.48845,-5,1,"40.973064, -83.48845"
45119,Feesburg,OH,38.880632,-84.00874,-5,1,"38.880632, -84.00874"
44287,West Salem,OH,40.957955,-82.12114,-5,1,"40.957955, -82.12114"
45699,Lucasville,OH,38.793335,-82.96046,-5,1,"38.793335, -82.96046"
45723,Coolville,OH,39.22241,-81.81945,-5,1,"39.22241, -81.81945"
45214,Cincinnati,OH,39.12056,-84.53575,-5,1,"39.12056, -84.53575"
43164,Williamsport,OH,39.590417,-83.11298,-5,1,"39.590417, -83.11298"
43989,Short Creek,OH,40.29649,-81.102502,-5,1,"40.29649, -81.102502"
44092,Wickliffe,OH,41.603581,-81.47087,-5,1,"41.603581, -81.47087"
45228,Cincinnati,OH,39.070561,-84.417891,-5,1,"39.070561, -84.417891"
45331,Greenville,OH,40.094141,-84.63574,-5,1,"40.094141, -84.63574"
45638,Ironton,OH,38.535109,-82.6737,-5,1,"38.535109, -82.6737"
44861,Old Fort,OH,41.240649,-83.15,-5,1,"41.240649, -83.15"
44828,Flat Rock,OH,41.234403,-82.86059,-5,1,"41.234403, -82.86059"
43788,Summerfield,OH,39.799978,-81.33548,-5,1,"39.799978, -81.33548"
44638,Lakeville,OH,40.657511,-82.13584,-5,1,"40.657511, -82.13584"
45695,Wilkesville,OH,39.137773,-82.36543,-5,1,"39.137773, -82.36543"
45944,Cincinnati,OH,39.166759,-84.53822,-5,1,"39.166759, -84.53822"
44145,Westlake,OH,41.454439,-81.92865,-5,1,"41.454439, -81.92865"
43754,Lewisville,OH,39.76607,-81.24357,-5,1,"39.76607, -81.24357"
45413,Dayton,OH,39.750471,-84.268593,-5,1,"39.750471, -84.268593"
44178,Cleveland,OH,41.685744,-81.672797,-5,1,"41.685744, -81.672797"
45778,Stewart,OH,39.341224,-81.88561,-5,1,"39.341224, -81.88561"
43656,Toledo,OH,41.678167,-83.497155,-5,1,"41.678167, -83.497155"
43085,Columbus,OH,40.097796,-83.02076,-5,1,"40.097796, -83.02076"
43778,Salesville,OH,39.995987,-81.36641,-5,1,"39.995987, -81.36641"
44634,Homeworth,OH,40.832092,-81.0573,-5,1,"40.832092, -81.0573"
45417,Dayton,OH,39.753108,-84.24715,-5,1,"39.753108, -84.24715"
43722,Buffalo,OH,39.917012,-81.51947,-5,1,"39.917012, -81.51947"
44760,Canton,OH,40.853958,-81.42778,-5,1,"40.853958, -81.42778"
43535,Malinta,OH,41.315943,-84.03021,-5,1,"41.315943, -84.03021"
45724,Cutler,OH,39.363901,-81.78854,-5,1,"39.363901, -81.78854"
44833,Galion,OH,40.720869,-82.797,-5,1,"40.720869, -82.797"
43156,Tarlton,OH,39.554697,-82.77917,-5,1,"39.554697, -82.77917"
43928,Glencoe,OH,40.008421,-80.88913,-5,1,"40.008421, -80.88913"
44611,Big Prairie,OH,40.635332,-82.08743,-5,1,"40.635332, -82.08743"
44887,Tiro,OH,40.90261,-82.78885,-5,1,"40.90261, -82.78885"
45217,Cincinnati,OH,39.166948,-84.49514,-5,1,"39.166948, -84.49514"
44272,Rootstown,OH,41.09464,-81.19784,-5,1,"41.09464, -81.19784"
45309,Brookville,OH,39.844538,-84.41774,-5,1,"39.844538, -84.41774"
43206,Columbus,OH,39.944564,-82.98085,-5,1,"39.944564, -82.98085"
43307,Marion,OH,40.56941,-83.139341,-5,1,"40.56941, -83.139341"
43932,Irondale,OH,40.561512,-80.71859,-5,1,"40.561512, -80.71859"
44460,Salem,OH,40.898658,-80.86094,-5,1,"40.898658, -80.86094"
45339,Ludlow Falls,OH,40.008648,-84.34143,-5,1,"40.008648, -84.34143"
44672,Sebring,OH,40.922608,-81.02632,-5,1,"40.922608, -81.02632"
44114,Cleveland,OH,41.50988,-81.6753,-5,1,"41.50988, -81.6753"
44210,Bath,OH,41.128705,-81.53999,-5,1,"41.128705, -81.53999"
45866,Montezuma,OH,40.488771,-84.54783,-5,1,"40.488771, -84.54783"
45877,Pandora,OH,40.945888,-83.9514,-5,1,"40.945888, -83.9514"
43381,Stokes,OH,40.498069,-83.921517,-5,1,"40.498069, -83.921517"
44044,Grafton,OH,41.275919,-82.05315,-5,1,"41.275919, -82.05315"
44654,Millersburg,OH,40.542339,-81.87856,-5,1,"40.542339, -81.87856"
45780,The Plains,OH,39.370636,-82.13406,-5,1,"39.370636, -82.13406"
43056,Heath,OH,40.017096,-82.34322,-5,1,"40.017096, -82.34322"
45899,Wren,OH,40.799531,-84.77422,-5,1,"40.799531, -84.77422"
45344,New Carlisle,OH,39.939925,-84.01992,-5,1,"39.939925, -84.01992"
45296,Cincinnati,OH,39.166759,-84.53822,-5,1,"39.166759, -84.53822"
43515,Delta,OH,41.585627,-84.00778,-5,1,"41.585627, -84.00778"
43934,Lansing,OH,40.076176,-80.78926,-5,1,"40.076176, -80.78926"
44813,Bellville,OH,40.606221,-82.52073,-5,1,"40.606221, -82.52073"
43902,Alledonia,OH,39.890564,-80.9766,-5,1,"39.890564, -80.9766"
45372,Tremont City,OH,40.013871,-83.83325,-5,1,"40.013871, -83.83325"
43155,Sugar Grove,OH,39.630003,-82.51459,-5,1,"39.630003, -82.51459"
44410,Cortland,OH,41.333312,-80.7264,-5,1,"41.333312, -80.7264"
44095,Eastlake,OH,41.653796,-81.44614,-5,1,"41.653796, -81.44614"
44707,Canton,OH,40.784158,-81.36566,-5,1,"40.784158, -81.36566"
44094,Willoughby,OH,41.625886,-81.39929,-5,1,"41.625886, -81.39929"
45856,Leipsic,OH,41.112413,-83.99136,-5,1,"41.112413, -83.99136"
43402,Bowling Green,OH,41.388519,-83.65795,-5,1,"41.388519, -83.65795"
43086,Westerville,OH,39.969036,-83.011389,-5,1,"39.969036, -83.011389"
43761,Moxahala,OH,39.740299,-82.248369,-5,1,"39.740299, -82.248369"
44636,Kidron,OH,40.738387,-81.742811,-5,1,"40.738387, -81.742811"
45123,Greenfield,OH,39.343559,-83.39748,-5,1,"39.343559, -83.39748"
44147,Broadview Heights,OH,41.321827,-81.67659,-5,1,"41.321827, -81.67659"
44838,Hayesville,OH,40.773052,-82.26175,-5,1,"40.773052, -82.26175"
45004,Collinsville,OH,39.440956,-84.575746,-5,1,"39.440956, -84.575746"
44843,Lucas,OH,40.701792,-82.41177,-5,1,"40.701792, -82.41177"
45352,Palestine,OH,40.050308,-84.74442,-5,1,"40.050308, -84.74442"
45633,Hallsville,OH,39.46557,-82.747853,-5,1,"39.46557, -82.747853"
45644,Kingston,OH,39.459353,-82.87777,-5,1,"39.459353, -82.87777"
45323,Enon,OH,39.867259,-83.93512,-5,1,"39.867259, -83.93512"
43968,Wellsville,OH,40.621521,-80.66843,-5,1,"40.621521, -80.66843"
43158,Union Furnace,OH,39.460218,-82.3572,-5,1,"39.460218, -82.3572"
45677,Scioto Furnace,OH,38.794115,-82.755455,-5,1,"38.794115, -82.755455"
45821,Cecil,OH,41.230816,-84.57771,-5,1,"41.230816, -84.57771"
45831,Continental,OH,41.103903,-84.25371,-5,1,"41.103903, -84.25371"
45165,Greenfield,OH,39.198813,-83.607858,-5,1,"39.198813, -83.607858"
45865,Minster,OH,40.391924,-84.37211,-5,1,"40.391924, -84.37211"
43803,Bakersville,OH,40.357237,-81.643638,-5,1,"40.357237, -81.643638"
43832,Newcomerstown,OH,40.277376,-81.59662,-5,1,"40.277376, -81.59662"
44143,Cleveland,OH,41.550318,-81.48175,-5,1,"41.550318, -81.48175"
44231,Garrettsville,OH,41.295898,-81.08057,-5,1,"41.295898, -81.08057"
45887,Spencerville,OH,40.711394,-84.35509,-5,1,"40.711394, -84.35509"
44730,Canton,OH,40.769763,-81.2707,-5,1,"40.769763, -81.2707"
43130,Lancaster,OH,39.712887,-82.61216,-5,1,"39.712887, -82.61216"
43338,Mount Gilead,OH,40.555366,-82.77273,-5,1,"40.555366, -82.77273"
45112,Chilo,OH,38.792686,-84.1386,-5,1,"38.792686, -84.1386"
45475,Dayton,OH,39.750471,-84.268593,-5,1,"39.750471, -84.268593"
43321,Fulton,OH,40.46242,-82.82831,-5,1,"40.46242, -82.82831"
43163,West Rushville,OH,39.7631,-82.447024,-5,1,"39.7631, -82.447024"
43779,Sarahsville,OH,39.803205,-81.43368,-5,1,"39.803205, -81.43368"
44017,Berea,OH,41.36995,-81.86259,-5,1,"41.36995, -81.86259"
44441,Negley,OH,40.776151,-80.54967,-5,1,"40.776151, -80.54967"
45023,Hamilton,OH,39.440956,-84.575746,-5,1,"39.440956, -84.575746"
45052,North Bend,OH,39.155158,-84.77789,-5,1,"39.155158, -84.77789"
45623,Crown City,OH,38.630633,-82.2697,-5,1,"38.630633, -82.2697"
45779,Syracuse,OH,38.999757,-81.97282,-5,1,"38.999757, -81.97282"
43511,Custar,OH,41.26256,-83.82917,-5,1,"41.26256, -83.82917"
43548,New Bavaria,OH,41.190188,-84.17549,-5,1,"41.190188, -84.17549"
43557,Stryker,OH,41.491112,-84.40709,-5,1,"41.491112, -84.40709"
44276,Sterling,OH,40.951253,-81.82651,-5,1,"40.951253, -81.82651"
45894,Venedocia,OH,40.755619,-84.48041,-5,1,"40.755619, -84.48041"
44133,North Royalton,OH,41.313758,-81.74204,-5,1,"41.313758, -81.74204"
43845,West Lafayette,OH,40.268019,-81.74213,-5,1,"40.268019, -81.74213"
44067,Northfield,OH,41.319704,-81.54119,-5,1,"41.319704, -81.54119"
43780,Senecaville,OH,39.930047,-81.44256,-5,1,"39.930047, -81.44256"
44711,Canton,OH,40.811809,-81.368284,-5,1,"40.811809, -81.368284"
45236,Cincinnati,OH,39.205109,-84.39512,-5,1,"39.205109, -84.39512"
43064,Plain City,OH,40.103133,-83.26825,-5,1,"40.103133, -83.26825"
43618,Oregon,OH,41.676897,-83.39972,-5,1,"41.676897, -83.39972"
45345,New Lebanon,OH,39.743766,-84.39256,-5,1,"39.743766, -84.39256"
43416,Elmore,OH,41.477061,-83.28361,-5,1,"41.477061, -83.28361"
45360,Port Jefferson,OH,40.330423,-84.09097,-5,1,"40.330423, -84.09097"
44005,Ashtabula,OH,41.730146,-80.955313,-5,1,"41.730146, -80.955313"
44326,Akron,OH,41.172713,-81.472701,-5,1,"41.172713, -81.472701"
45147,Miamiville,OH,39.213739,-84.300232,-5,1,"39.213739, -84.300232"
43983,Piedmont,OH,40.147075,-81.20232,-5,1,"40.147075, -81.20232"
44676,Shreve,OH,40.687973,-82.02563,-5,1,"40.687973, -82.02563"
45215,Cincinnati,OH,39.228859,-84.45707,-5,1,"39.228859, -84.45707"
44004,Ashtabula,OH,41.871212,-80.79178,-5,1,"41.871212, -80.79178"
44028,Columbia Station,OH,41.316001,-81.93433,-5,1,"41.316001, -81.93433"
45337,Laura,OH,39.981075,-84.42201,-5,1,"39.981075, -84.42201"
44090,Wellington,OH,41.147116,-82.24031,-5,1,"41.147116, -82.24031"
44801,Adrian,OH,41.090712,-83.365404,-5,1,"41.090712, -83.365404"
44039,North Ridgeville,OH,41.389546,-82.0046,-5,1,"41.389546, -82.0046"
44687,Walnut Creek,OH,40.551575,-81.728416,-5,1,"40.551575, -81.728416"
45807,Lima,OH,40.7953,-84.16573,-5,1,"40.7953, -84.16573"
43102,Amanda,OH,39.651028,-82.76098,-5,1,"39.651028, -82.76098"
43314,Caledonia,OH,40.642604,-82.96158,-5,1,"40.642604, -82.96158"
44506,Youngstown,OH,41.095658,-80.62652,-5,1,"41.095658, -80.62652"
44555,Youngstown,OH,41.103858,-80.643646,-5,1,"41.103858, -80.643646"
45275,Cincinnati,OH,38.946921,-83.862877,-5,1,"38.946921, -83.862877"
45384,Wilberforce,OH,39.712772,-83.88014,-5,1,"39.712772, -83.88014"
44012,Avon Lake,OH,41.501595,-82.0063,-5,1,"41.501595, -82.0063"
44099,Windsor,OH,41.539985,-80.96688,-5,1,"41.539985, -80.96688"
45158,Newtonsville,OH,39.18779,-84.078313,-5,1,"39.18779, -84.078313"
45406,Dayton,OH,39.784108,-84.23841,-5,1,"39.784108, -84.23841"
45428,Dayton,OH,39.746656,-84.259292,-5,1,"39.746656, -84.259292"
45802,Lima,OH,40.781785,-84.138566,-5,1,"40.781785, -84.138566"
43970,Wolf Run,OH,40.46947,-80.889206,-5,1,"40.46947, -80.889206"
44194,Cleveland,OH,41.685744,-81.672797,-5,1,"41.685744, -81.672797"
45329,Gordon,OH,40.135426,-84.619129,-5,1,"40.135426, -84.619129"
43021,Galena,OH,40.202298,-82.89437,-5,1,"40.202298, -82.89437"
43410,Clyde,OH,41.304387,-82.96925,-5,1,"41.304387, -82.96925"
43704,Columbus,OH,39.991729,-83.082262,-5,1,"39.991729, -83.082262"
43720,Blue Rock,OH,39.806956,-81.88179,-5,1,"39.806956, -81.88179"
44224,Stow,OH,41.174256,-81.43744,-5,1,"41.174256, -81.43744"
44657,Minerva,OH,40.733459,-81.09148,-5,1,"40.733459, -81.09148"
45343,Miamisburg,OH,39.750471,-84.268593,-5,1,"39.750471, -84.268593"
44418,Fowler,OH,41.304391,-80.60358,-5,1,"41.304391, -80.60358"
45660,Peebles,OH,38.987596,-83.37752,-5,1,"38.987596, -83.37752"
45208,Cincinnati,OH,39.13786,-84.43426,-5,1,"39.13786, -84.43426"
45505,Springfield,OH,39.91086,-83.78579,-5,1,"39.91086, -83.78579"
43228,Columbus,OH,39.954363,-83.123,-5,1,"39.954363, -83.123"
43566,Waterville,OH,41.501902,-83.73685,-5,1,"41.501902, -83.73685"
45115,Decatur,OH,38.815056,-83.7039,-5,1,"38.815056, -83.7039"
45223,Cincinnati,OH,39.161859,-84.54259,-5,1,"39.161859, -84.54259"
44032,Dorset,OH,41.676362,-80.6686,-5,1,"41.676362, -80.6686"
45216,Cincinnati,OH,39.197109,-84.47991,-5,1,"39.197109, -84.47991"
44217,Creston,OH,40.976892,-81.90624,-5,1,"40.976892, -81.90624"
43201,Columbus,OH,39.990764,-83.00117,-5,1,"39.990764, -83.00117"
43521,Fayette,OH,41.66143,-84.29732,-5,1,"41.66143, -84.29732"
44436,Lowellville,OH,41.046606,-80.54145,-5,1,"41.046606, -80.54145"
44804,Arcadia,OH,41.117339,-83.52652,-5,1,"41.117339, -83.52652"
45240,Cincinnati,OH,39.284806,-84.52941,-5,1,"39.284806, -84.52941"
45654,New Plymouth,OH,39.376504,-82.39503,-5,1,"39.376504, -82.39503"
44689,Wilmot,OH,40.655909,-81.63929,-5,1,"40.655909, -81.63929"
43027,Homer,OH,40.132821,-82.561556,-5,1,"40.132821, -82.561556"
43068,Reynoldsburg,OH,39.956384,-82.7961,-5,1,"39.956384, -82.7961"
45010,Catawba,OH,39.999367,-83.619892,-5,1,"39.999367, -83.619892"
43732,Cumberland,OH,39.85261,-81.64922,-5,1,"39.85261, -81.64922"
43031,Johnstown,OH,40.151979,-82.66944,-5,1,"40.151979, -82.66944"
43316,Carey,OH,40.954293,-83.38068,-5,1,"40.954293, -83.38068"
43725,Cambridge,OH,40.025859,-81.59243,-5,1,"40.025859, -81.59243"
45341,Medway,OH,39.880826,-84.02364,-5,1,"39.880826, -84.02364"
45651,McArthur,OH,39.267049,-82.46415,-5,1,"39.267049, -82.46415"
45133,Hillsboro,OH,39.162917,-83.5802,-5,1,"39.162917, -83.5802"
45356,Piqua,OH,40.156514,-84.24213,-5,1,"40.156514, -84.24213"
44077,Painesville,OH,41.716094,-81.2396,-5,1,"41.716094, -81.2396"
44240,Kent,OH,41.148756,-81.35302,-5,1,"41.148756, -81.35302"
44705,Canton,OH,40.821858,-81.34253,-5,1,"40.821858, -81.34253"
43214,Columbus,OH,40.053063,-83.01881,-5,1,"40.053063, -83.01881"
43607,Toledo,OH,41.65,-83.59783,-5,1,"41.65, -83.59783"
43323,Harpster,OH,40.730593,-83.24454,-5,1,"40.730593, -83.24454"
44146,Bedford,OH,41.389371,-81.52709,-5,1,"41.389371, -81.52709"
44309,Akron,OH,41.096205,-81.512338,-5,1,"41.096205, -81.512338"
45001,Addyston,OH,39.137818,-84.7079,-5,1,"39.137818, -84.7079"
45169,Sabina,OH,39.507106,-83.6505,-5,1,"39.507106, -83.6505"
43080,Utica,OH,40.242377,-82.42775,-5,1,"40.242377, -82.42775"
45107,Blanchester,OH,39.293634,-83.97584,-5,1,"39.293634, -83.97584"
44452,North Lima,OH,40.951859,-80.6549,-5,1,"40.951859, -80.6549"
45148,Midland,OH,39.290475,-83.88767,-5,1,"39.290475, -83.88767"
43157,Thurston,OH,39.843864,-82.54555,-5,1,"39.843864, -82.54555"
43912,Bridgeport,OH,40.074284,-80.77447,-5,1,"40.074284, -80.77447"
43550,Okolona,OH,41.326664,-84.111701,-5,1,"41.326664, -84.111701"
45871,New Knoxville,OH,40.491725,-84.31129,-5,1,"40.491725, -84.31129"
43768,Old Washington,OH,40.038503,-81.44232,-5,1,"40.038503, -81.44232"
45481,Dayton,OH,39.750471,-84.268593,-5,1,"39.750471, -84.268593"
45071,West Chester,OH,39.440956,-84.575746,-5,1,"39.440956, -84.575746"
45321,Eldorado,OH,39.888717,-84.67216,-5,1,"39.888717, -84.67216"
44273,Seville,OH,41.022387,-81.8775,-5,1,"41.022387, -81.8775"
45101,Aberdeen,OH,38.671655,-83.75693,-5,1,"38.671655, -83.75693"
43210,Columbus,OH,40.003681,-83.02148,-5,1,"40.003681, -83.02148"
44445,New Waterford,OH,40.842848,-80.61956,-5,1,"40.842848, -80.61956"
44628,Glenmont,OH,40.527648,-82.14312,-5,1,"40.527648, -82.14312"
45643,Kerr,OH,38.86833,-82.256185,-5,1,"38.86833, -82.256185"
44307,Akron,OH,41.069605,-81.54591,-5,1,"41.069605, -81.54591"
45868,Mount Cory,OH,40.958861,-83.8356,-5,1,"40.958861, -83.8356"
43804,Baltic,OH,40.449531,-81.72309,-5,1,"40.449531, -81.72309"
43981,New Athens,OH,40.184401,-80.99519,-5,1,"40.184401, -80.99519"
43077,Unionville Center,OH,40.136336,-83.3415,-5,1,"40.136336, -83.3415"
44212,Brunswick,OH,41.244051,-81.82836,-5,1,"41.244051, -81.82836"
44735,Canton,OH,40.811809,-81.368284,-5,1,"40.811809, -81.368284"
43501,Alvordton,OH,41.673094,-84.44711,-5,1,"41.673094, -84.44711"
43614,Toledo,OH,41.60135,-83.62611,-5,1,"41.60135, -83.62611"
43909,Blaine,OH,40.067767,-80.81836,-5,1,"40.067767, -80.81836"
44282,Wadsworth,OH,41.132725,-81.929185,-5,1,"41.132725, -81.929185"
45479,Dayton,OH,39.734409,-84.194389,-5,1,"39.734409, -84.194389"
45160,Owensville,OH,39.121637,-84.13927,-5,1,"39.121637, -84.13927"
45889,Van Buren,OH,41.14062,-83.64464,-5,1,"41.14062, -83.64464"
43219,Columbus,OH,40.002514,-82.92589,-5,1,"40.002514, -82.92589"
43451,Portage,OH,41.318285,-83.62835,-5,1,"41.318285, -83.62835"
44280,Valley City,OH,41.230745,-81.92477,-5,1,"41.230745, -81.92477"
45202,Cincinnati,OH,39.10441,-84.50774,-5,1,"39.10441, -84.50774"
44702,Canton,OH,40.798859,-81.37499,-5,1,"40.798859, -81.37499"
44316,Akron,OH,41.067506,-81.484686,-5,1,"41.067506, -81.484686"
44620,Dellroy,OH,40.571372,-81.21163,-5,1,"40.571372, -81.21163"
45157,New Richmond,OH,38.957385,-84.24755,-5,1,"38.957385, -84.24755"
45320,Eaton,OH,39.739353,-84.65393,-5,1,"39.739353, -84.65393"
45653,Minford,OH,38.877777,-82.84096,-5,1,"38.877777, -82.84096"
45201,Cincinnati,OH,39.166759,-84.53822,-5,1,"39.166759, -84.53822"
43844,Warsaw,OH,40.33503,-82.04314,-5,1,"40.33503, -82.04314"
44905,Mansfield,OH,40.773556,-82.47612,-5,1,"40.773556, -82.47612"
45427,Dayton,OH,39.755758,-84.27867,-5,1,"39.755758, -84.27867"
45688,Waterloo,OH,38.734463,-82.52163,-5,1,"38.734463, -82.52163"
45342,Miamisburg,OH,39.631525,-84.27074,-5,1,"39.631525, -84.27074"
45784,Vincent,OH,39.389346,-81.68122,-5,1,"39.389346, -81.68122"
45735,Guysville,OH,39.262298,-81.92977,-5,1,"39.262298, -81.92977"
43040,Marysville,OH,40.255973,-83.36391,-5,1,"40.255973, -83.36391"
43734,Duncan Falls,OH,39.876997,-81.90909,-5,1,"39.876997, -81.90909"
43746,Hopewell,OH,39.966135,-82.18376,-5,1,"39.966135, -82.18376"
44849,Nevada,OH,40.815261,-83.13144,-5,1,"40.815261, -83.13144"
45870,New Hampshire,OH,40.555807,-83.95347,-5,1,"40.555807, -83.95347"
45000,North Bend,OH,39.147991,-84.739682,-5,1,"39.147991, -84.739682"
45106,Bethel,OH,38.956484,-84.08093,-5,1,"38.956484, -84.08093"
45854,Lafayette,OH,40.758211,-83.949934,-5,1,"40.758211, -83.949934"
43351,Upper Sandusky,OH,40.82732,-83.29921,-5,1,"40.82732, -83.29921"
43123,Grove City,OH,39.88628,-83.07989,-5,1,"39.88628, -83.07989"
45065,South Lebanon,OH,39.371242,-84.21132,-5,1,"39.371242, -84.21132"
43946,Sardis,OH,39.646462,-80.96151,-5,1,"39.646462, -80.96151"
45616,Blue Creek,OH,38.789223,-83.3192,-5,1,"38.789223, -83.3192"
43107,Bremen,OH,39.703126,-82.41937,-5,1,"39.703126, -82.41937"
43341,New Bloomington,OH,40.587559,-83.31254,-5,1,"40.587559, -83.31254"
43439,Lacarne,OH,41.51751,-83.04293,-5,1,"41.51751, -83.04293"
43279,Columbus,OH,39.969036,-83.011389,-5,1,"39.969036, -83.011389"
44221,Cuyahoga Falls,OH,41.141456,-81.47928,-5,1,"41.141456, -81.47928"
43502,Archbold,OH,41.529231,-84.30866,-5,1,"41.529231, -84.30866"
44866,Polk,OH,40.906577,-82.18985,-5,1,"40.906577, -82.18985"
44881,Sulphur Springs,OH,40.868645,-82.875027,-5,1,"40.868645, -82.875027"
45469,Dayton,OH,39.740509,-84.178939,-5,1,"39.740509, -84.178939"
43613,Toledo,OH,41.703899,-83.605,-5,1,"41.703899, -83.605"
45645,Kitts Hill,OH,38.557052,-82.53744,-5,1,"38.557052, -82.53744"
43105,Baltimore,OH,39.860353,-82.61356,-5,1,"39.860353, -82.61356"
44068,North Kingsville,OH,41.904594,-80.685034,-5,1,"41.904594, -80.685034"
44633,Holmesville,OH,40.630191,-81.93057,-5,1,"40.630191, -81.93057"
45131,Higginsport,OH,38.789585,-83.96705,-5,1,"38.789585, -83.96705"
45246,Cincinnati,OH,39.288558,-84.47383,-5,1,"39.288558, -84.47383"
43974,Harrisville,OH,40.18182,-80.88695,-5,1,"40.18182, -80.88695"
44053,Lorain,OH,41.431875,-82.20658,-5,1,"41.431875, -82.20658"
43220,Columbus,OH,40.047273,-83.06986,-5,1,"40.047273, -83.06986"
43552,Perrysburg,OH,41.39235,-83.648996,-5,1,"41.39235, -83.648996"
43332,La Rue,OH,40.585905,-83.3828,-5,1,"40.585905, -83.3828"
43905,Barton,OH,40.105279,-80.84292,-5,1,"40.105279, -80.84292"
44047,Jefferson,OH,41.728451,-80.74507,-5,1,"41.728451, -80.74507"
43510,Colton,OH,41.419878,-84.013674,-5,1,"41.419878, -84.013674"
43270,Columbus,OH,39.969036,-83.011389,-5,1,"39.969036, -83.011389"
43920,East Liverpool,OH,40.641545,-80.57469,-5,1,"40.641545, -80.57469"
45062,Seven Mile,OH,39.480856,-84.55382,-5,1,"39.480856, -84.55382"
44119,Cleveland,OH,41.586749,-81.54584,-5,1,"41.586749, -81.54584"
44437,McDonald,OH,41.159574,-80.73083,-5,1,"41.159574, -80.73083"
44423,Hanoverton,OH,40.75105,-80.91009,-5,1,"40.75105, -80.91009"
45642,Jasper,OH,39.047577,-83.05382,-5,1,"39.047577, -83.05382"
44301,Akron,OH,41.043955,-81.51919,-5,1,"41.043955, -81.51919"
44667,Orrville,OH,40.835059,-81.77006,-5,1,"40.835059, -81.77006"
45380,Versailles,OH,40.231735,-84.49935,-5,1,"40.231735, -84.49935"
45839,Findlay,OH,40.993263,-83.650714,-5,1,"40.993263, -83.650714"
43221,Columbus,OH,40.02063,-83.07655,-5,1,"40.02063, -83.07655"
45801,Lima,OH,40.759451,-84.08458,-5,1,"40.759451, -84.08458"
45252,Cincinnati,OH,39.282824,-84.62514,-5,1,"39.282824, -84.62514"
45788,Whipple,OH,39.5103,-81.37669,-5,1,"39.5103, -81.37669"
44612,Bolivar,OH,40.643724,-81.45442,-5,1,"40.643724, -81.45442"
45154,Mount Orab,OH,39.046589,-83.92245,-5,1,"39.046589, -83.92245"
43906,Bellaire,OH,40.01558,-80.76343,-5,1,"40.01558, -80.76343"
43007,Broadway,OH,40.340633,-83.416306,-5,1,"40.340633, -83.416306"
43311,Bellefontaine,OH,40.365923,-83.75816,-5,1,"40.365923, -83.75816"
45167,Ripley,OH,38.763305,-83.8075,-5,1,"38.763305, -83.8075"
45744,Lowell,OH,39.533021,-81.50986,-5,1,"39.533021, -81.50986"
43019,Fredericktown,OH,40.493191,-82.56998,-5,1,"40.493191, -82.56998"
43230,Columbus,OH,40.039963,-82.87855,-5,1,"40.039963, -82.87855"
43442,Lindsey,OH,41.425328,-83.2253,-5,1,"41.425328, -83.2253"
45851,Haviland,OH,41.030911,-84.60213,-5,1,"41.030911, -84.60213"
43907,Cadiz,OH,40.258447,-81.00415,-5,1,"40.258447, -81.00415"
44685,Uniontown,OH,40.961206,-81.42516,-5,1,"40.961206, -81.42516"
45064,Somerville,OH,39.562415,-84.6169,-5,1,"39.562415, -84.6169"
43757,Malaga,OH,39.859373,-81.151604,-5,1,"39.859373, -81.151604"
44122,Beachwood,OH,41.472881,-81.52209,-5,1,"41.472881, -81.52209"
45070,West Elkton,OH,39.588878,-84.55562,-5,1,"39.588878, -84.55562"
45402,Dayton,OH,39.757758,-84.18848,-5,1,"39.757758, -84.18848"
44134,Cleveland,OH,41.393852,-81.70507,-5,1,"41.393852, -81.70507"
44411,Deerfield,OH,41.024608,-81.05025,-5,1,"41.024608, -81.05025"
45324,Fairborn,OH,39.808909,-84.01972,-5,1,"39.808909, -84.01972"
45830,Columbus Grove,OH,40.900986,-84.06783,-5,1,"40.900986, -84.06783"
